,Unnamed: 0,SHS_ID,PRIORITY_DEC,WELCHOL_DECILE,NEW_SEGMENT,YEARMONTH,WEL_TOTAL_TMOT,NRx,TRx,EMAIL_OPEN,EMAIL_SEND,PDEs,Calls,DSI_SAMPLES,CSS_Samples,total_paid,Copay_card,paid_copay,tmot_supplied,WELCHOL_KICKER_FLAG,WELCHOL_90_DAYS_RX_FLAG,sales_contest,NRx_1,NRx_2,NRx_3,NRx_4,PDE_1,PDE_2,PDE_transformed,DSI_SAMPLES_transformed,CSS_Samples_transformed,tmot_supplied_transformed,PDE_transformed_with_lags
735,736,207280,LOW,0,LV - LR,201612,0.0,0,0,0,1,1.0,2,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.5,0.0,0.393469340287367,0.0,0.0,0.0,0.515675431044638
736,737,207280,LOW,0,LV - LR,201701,0.0,0,0,0,1,1.5,3,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.5,0.527633447258985,0.0,0.0,0.0,0.622807646436843
737,738,207280,LOW,0,LV - LR,201702,0.0,0,0,0,1,1.5,3,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.5,1.0,0.527633447258985,0.0,0.0,0.0,0.641203534594048
738,739,207280,LOW,0,LV - LR,201703,0.0,0,0,0,1,1.0,2,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.5,1.5,0.393469340287367,0.0,0.0,0.0,0.550671035882778
739,740,207280,LOW,0,LV - LR,201704,0.0,0,0,0,1,1.0,2,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.5,0.393469340287367,0.0,0.0,0.0,0.515675431044638
740,741,207280,LOW,0,LV - LR,201705,0.0,0,0,0,1,2.0,4,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.632120558828558,0.0,0.0,0.0,0.6988057880877979
741,742,207280,LOW,0,LV - LR,201706,0.0,0,0,0,1,1.0,2,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,0.393469340287367,0.0,0.0,0.0,0.572585068051273
742,743,207280,LOW,0,LV - LR,201707,0.0,0,0,0,1,2.0,4,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.632120558828558,0.0,0.0,0.0,0.7134952031398101
743,744,207280,LOW,0,LV - LR,201708,0.0,0,0,0,2,1.5,3,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,0.527633447258985,0.0,0.0,0.0,0.6671289163019211
744,745,207434,LOW,1,LV - LR,201509,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,
745,746,207434,LOW,1,LV - LR,201510,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,
746,747,207434,LOW,1,LV - LR,201511,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,748,207434,LOW,1,LV - LR,201512,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,749,207434,LOW,1,LV - LR,201601,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,750,207434,LOW,1,LV - LR,201602,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,751,207434,LOW,1,LV - LR,201603,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,752,207434,LOW,1,LV - LR,201604,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,753,207434,LOW,1,LV - LR,201605,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,754,207434,LOW,1,LV - LR,201606,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,755,207434,LOW,1,LV - LR,201607,1.28600001335144,1,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,756,207434,LOW,1,LV - LR,201608,3.85800004005432,1,3,0,0,1.0,1,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.393469340287367,0.0,0.0,0.0,0.393469340287367
756,757,207434,LOW,1,LV - LR,201609,0.0,0,0,0,0,1.0,1,0,0,0.0,0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.393469340287367,0.0,0.0,0.0,0.47795422323898396
757,758,207434,LOW,1,LV - LR,201610,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.181269246922018
758,759,207434,LOW,1,LV - LR,201611,2.57200002670288,0,2,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.048770575499286
759,760,207434,LOW,1,LV - LR,201612,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,761,207434,LOW,1,LV - LR,201701,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,762,207434,LOW,1,LV - LR,201702,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,763,207434,LOW,1,LV - LR,201703,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,764,207434,LOW,1,LV - LR,201704,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,765,207434,LOW,1,LV - LR,201705,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,766,207434,LOW,1,LV - LR,201706,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,767,207434,LOW,1,LV - LR,201707,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,768,207434,LOW,1,LV - LR,201708,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,769,207706,LOW,0,LV - LR,201509,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,
769,770,207706,LOW,0,LV - LR,201510,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,
770,771,207706,LOW,0,LV - LR,201511,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,772,207706,LOW,0,LV - LR,201512,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,773,207706,LOW,0,LV - LR,201601,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,774,207706,LOW,0,LV - LR,201602,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,775,207706,LOW,0,LV - LR,201603,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,776,207706,LOW,0,LV - LR,201604,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,777,207706,LOW,0,LV - LR,201605,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,778,207706,LOW,0,LV - LR,201606,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,779,207706,LOW,0,LV - LR,201607,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,780,207706,LOW,0,LV - LR,201608,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,781,207706,LOW,0,LV - LR,201609,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,782,207706,LOW,0,LV - LR,201610,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,783,207706,LOW,0,LV - LR,201611,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,784,207706,LOW,0,LV - LR,201612,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,785,207706,LOW,0,LV - LR,201701,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,786,207706,LOW,0,LV - LR,201702,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,787,207706,LOW,0,LV - LR,201703,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,788,207706,LOW,0,LV - LR,201704,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.221199216928595,0.0,0.0,0.0,0.221199216928595
788,789,207706,LOW,0,LV - LR,201705,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0722565136714471
789,790,207706,LOW,0,LV - LR,201706,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0246900879716674
790,791,207706,LOW,0,LV - LR,201707,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,792,207706,LOW,0,LV - LR,201708,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,793,207717,LOW,2,LV - LR,201509,6.57100009918213,3,4,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,
793,794,207717,LOW,2,LV - LR,201510,2.57100009918213,2,2,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,3.0,,,,0.0,,0.0,0.0,0.0,0.0,
794,795,207717,LOW,2,LV - LR,201511,4.2860000133514395,2,2,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,2.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,796,207717,LOW,2,LV - LR,201512,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,2.0,2.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,797,207717,LOW,2,LV - LR,201601,6.21399998664856,2,4,0,2,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,798,207717,LOW,2,LV - LR,201602,2.57100009918213,0,2,0,2,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,2.0,0.0,2.0,2.0,0.0,0.0,0.221199216928595,0.0,0.0,0.0,0.221199216928595
798,799,207717,LOW,2,LV - LR,201603,1.28600001335144,0,1,0,1,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,2.0,0.0,2.0,0.5,0.0,0.221199216928595,0.0,0.0,0.0,0.277472646357928
799,800,207717,LOW,2,LV - LR,201604,11.0,5,5,0,0,0.5,1,4,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,2.0,0.0,0.5,0.5,0.221199216928595,0.8646647167633871,0.0,0.0,0.295311910281287
800,801,207717,LOW,2,LV - LR,201605,5.28600001335144,2,3,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,5.0,0.0,0.0,2.0,0.5,0.5,0.221199216928595,0.0,0.0,0.0,0.295311910281287
801,802,207717,LOW,2,LV - LR,201606,2.57100009918213,2,2,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,2.0,5.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0951625819640405
802,803,207717,LOW,2,LV - LR,201607,6.0,1,2,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,1,1,2.0,2.0,5.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0246900879716674
803,804,207717,LOW,2,LV - LR,201608,0.0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,1,1,1.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,805,207717,LOW,2,LV - LR,201609,0.0,0,0,0,1,1.0,2,0,0,0.0,0,0.0,0.0,0,1,1,0.0,1.0,2.0,2.0,0.0,0.0,0.393469340287367,0.0,0.0,0.0,0.393469340287367
805,806,207717,LOW,2,LV - LR,201610,0.0,0,0,0,0,1.0,2,0,0,0.0,0,0.0,0.0,0,1,1,0.0,0.0,1.0,2.0,1.0,0.0,0.393469340287367,0.0,0.0,0.0,0.47795422323898396
806,807,207717,LOW,2,LV - LR,201611,0.0,0,0,0,0,1.0,2,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.393469340287367,0.0,0.0,0.0,0.503414696208591
807,808,207717,LOW,2,LV - LR,201612,1.28600001335144,1,1,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.221199216928595,0.0,0.0,0.0,0.36237184837822706
808,809,207717,LOW,2,LV - LR,201701,3.0,1,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.11750309741540499
809,810,207717,LOW,2,LV - LR,201702,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0246900879716674
810,811,207717,LOW,2,LV - LR,201703,1.28600001335144,0,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,812,207717,LOW,2,LV - LR,201704,1.28600001335144,1,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,813,207717,LOW,2,LV - LR,201705,1.28600001335144,0,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,814,207717,LOW,2,LV - LR,201706,2.57100009918213,0,2,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.221199216928595,0.0,0.0,0.0,0.221199216928595
814,815,207717,LOW,2,LV - LR,201707,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0722565136714471
815,816,207717,LOW,2,LV - LR,201708,1.28600001335144,0,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0246900879716674
816,817,207719,LOW,4,Writer not called,201509,2.1430000066757198,1,2,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,
817,818,207719,LOW,4,Writer not called,201510,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,,,,0.0,,0.0,0.0,0.0,0.0,
818,819,207719,LOW,4,Writer not called,201511,6.428000211715701,2,3,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,820,207719,LOW,4,Writer not called,201512,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,821,207719,LOW,4,Writer not called,201601,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,822,207719,LOW,4,Writer not called,201602,6.42799997329712,1,3,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,823,207719,LOW,4,Writer not called,201603,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,824,207719,LOW,4,Writer not called,201604,5.14300012588501,0,2,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,825,207719,LOW,4,Writer not called,201605,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,826,207719,LOW,4,Writer not called,201606,2.57100009918213,2,2,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,827,207719,LOW,4,Writer not called,201607,3.85700011253357,1,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,828,207719,LOW,4,Writer not called,201608,1.28600001335144,0,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,829,207719,LOW,4,Writer not called,201609,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,830,207719,LOW,4,Writer not called,201610,6.428000211715701,0,3,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,831,207719,LOW,4,Writer not called,201611,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,832,207719,LOW,4,Writer not called,201612,1.28600001335144,0,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,833,207719,LOW,4,Writer not called,201701,3.85700011253357,1,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,834,207719,LOW,4,Writer not called,201702,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,835,207719,LOW,4,Writer not called,201703,1.28600001335144,0,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,836,207719,LOW,4,Writer not called,201704,5.14300012588501,0,2,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,837,207719,LOW,4,Writer not called,201705,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,838,207719,LOW,4,Writer not called,201706,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,839,207719,LOW,4,Writer not called,201707,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,840,207719,LOW,4,Writer not called,201708,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,841,207959,MEDIUM,0,LV - LR,201509,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,
841,842,207959,MEDIUM,0,LV - LR,201510,0.0,0,0,0,2,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,
842,843,207959,MEDIUM,0,LV - LR,201511,0.0,0,0,0,2,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,844,207959,MEDIUM,0,LV - LR,201512,0.0,0,0,0,3,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,845,207959,MEDIUM,0,LV - LR,201601,0.0,0,0,0,2,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,846,207959,MEDIUM,0,LV - LR,201602,0.0,0,0,0,2,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,847,207959,MEDIUM,0,LV - LR,201603,0.0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,848,207959,MEDIUM,0,LV - LR,201604,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,849,207959,MEDIUM,0,LV - LR,201605,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,850,207959,MEDIUM,0,LV - LR,201606,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,851,207959,MEDIUM,0,LV - LR,201607,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,852,207959,MEDIUM,0,LV - LR,201608,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,853,207959,MEDIUM,0,LV - LR,201609,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.221199216928595,0.0,0.0,0.0,0.221199216928595
853,854,207959,MEDIUM,0,LV - LR,201610,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0722565136714471
854,855,207959,MEDIUM,0,LV - LR,201611,0.0,0,0,0,0,0.5,1,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.221199216928595,0.0,0.0,0.0,0.240427876775032
855,856,207959,MEDIUM,0,LV - LR,201612,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0722565136714471
856,857,207959,MEDIUM,0,LV - LR,201701,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0246900879716674
857,858,207959,MEDIUM,0,LV - LR,201702,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,859,207959,MEDIUM,0,LV - LR,201703,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
